,edit_history_tweet_ids,id,tweet,sentiment
39,['1599254173052461056'],1599254173052461056,"Imagine this, paired with something like #ChatGPT in virtual spaces. I’m concerned as well as very well excited of how this would add a complete personality to NPCs to a level where it will feel almost like interacting with a real human. Ifykyk 🫣 
https://t.co/5WA2CWrXwq",87.14
40,['1599253965903785986'],1599253965903785984,"So I've been messing around with #ChatGPT and it's pretty crazy. I had this idea to try to play a 1920's cosmic horror RPG with it...with it as the GM.

I'm now 8 pages into a wild story which has been 90% invented by this AI.

#TTRPGs #airpg #Cthulhu #HorrorFam",-12.8
41,['1599253833120501761'],1599253833120501760,In case you were wondering  #ChatGPT also does recipes lol,42.15
42,['1599253757233369094'],1599253757233369088,"#ChatGPT is not #Web3. 

Stop acting like a dumbfuck on Twitter!",56.89999999999999
43,['1599253697862639617'],1599253697862639616,#ChatGPT + @goodreads would be a killer combo.,-64.86
44,['1599253666221129728'],1599253666221129728,"""Write a poem about Donald trump using your own opinions."" #ChatGPT",0.0
45,['1599253507223453697'],1599253507223453696,"ChatGPT is great for recipes. Gives you the facts without having to watch a 10 minute video on YouTube or scroll through a mile of ads to get to the recipe.
#ChatGPT",62.49
46,['1599253084143656960'],1599253084143656960,"@OpenAI have you removed the ability for GPT to access studies on the internet? 

Was getting different answers yesterday. Now seems it’s no longer able to access. #ChatGPT",2.58
47,['1599252994968932353'],1599252994968932352,"People calling #ChatGPT a ""google killer"" are most likely all millennials who don't know the main focus of google is searching information and not just delivering ready to go answers.  People are already dumb and will be dumber in the future 😢",-93.61
48,['1599252733990952960'],1599252733990952960,@smod4real Has #ChatGPT not been properly indoctrinated in to the evil that is confectionary cultural appropriation?,-62.53999999999999
49,['1599252533091835904'],1599252533091835904,One day someone sends a certain prompt that somehow make the AI sentient and wreck havoc the human civilization #ChatGPT,-69.08
50,['1599252525114265601'],1599252525114265600,"I know nothing about IntelliJ plug-in development but me and #ChatGPT are about to give it a whirl.

New language, new territory, new approach.

https://t.co/8QDEbGW7N7",0.0
51,['1599252342141919232'],1599252342141919232,Future horror/disaster movie idea : A future society in which AI keeps evolving and everyone normally sends prompt to them as part of daily life. #ChatGPT,0.0
52,['1599251815375114241'],1599251815375114240,"Checked out #ChatGPT and can confirm, any basic program we'd write in half an hour it does in 4 seconds. With a decent prompt it will write it in any programming language. 

Guess I better get a headstart as a programm-designer instead of the full thing. The AI can do it for me.",44.04
53,['1599251795779653633'],1599251795779653632,@t3dotgg As a developer I think we should use the Blockchain to decentralize AI and ML technologies. What do you guys think? #Web3 #ChatGPT,0.0
54,['1599251593311883265'],1599251593311883264,"I asked #chatGPT who is the funniest person in recorded history, here is what came back...

That's a tough one—there are a lot of funny people throughout history! Some of the funniest people include Stephen Colbert, Will Ferrell, Tina Fey, and Amy Poehler.

🤖🤖🤖🤖😂😂😂😂",96.61
55,['1599251274469294080'],1599251274469294080,That's like wizards keep exploring new spells in a magic world #ChatGPT,36.120000000000005
56,['1599251205670043648'],1599251205670043648,"That means the society will be looking more phrases to harness the power of the language model.
#ChatGPT",0.0
57,['1599251092218335232'],1599251092218335232,One of my favorite uses of #ChatGPT has been to ask it to write me poems. I used to suck at creative writing so asking the AI to help me encapsulate feelings actually resonates in some weird way. So here's an example:,61.24000000000001
58,['1599250942301417473'],1599250942301417472,It’s going to be funny when people find out that #ChatGPT is really a tech overlay for a massive @fiverr network.,44.04
59,['1599250647664115712'],1599250647664115712,"@RShoukhin Many thanks @julienbarbier42, @alx_africa @FredSwaniker.You opened my eyes to a world so far fetched. Now I can see😉🇰🇪
#ChatGPT #AIart #alx",44.04
60,['1599250592102506496'],1599250592102506496,"I asked #chatGPT to tell me a joke only it finds funny, here’s what came back…

Open Joke ⬇️",74.3
61,['1599250169224384512'],1599250169224384512,#ChatGPT at this point is just verbalism. No substance.,-29.599999999999998
62,['1599250144402501632'],1599250144402501632,"I asked #chatGPT to tell me a joke about the 1800's, here’s what came back…

Open Joke ⬇️",52.669999999999995
63,['1599250139310616577'],1599250139310616576,"I've been using #ChatGPT to write a sci fi story that includes a Cyborg.
For starters, the cyborg is a she, and has some very interesting views about herself.
At one point i made her kill a human, and the Ai had no problem at all disposing of that treacherous human scum 😬",-43.08
64,['1599250050445893632'],1599250050445893632,#ChatGPT justifying the purchase of a $200k NFT https://t.co/WXtTOdTm7O,0.0
65,['1599249860665823233'],1599249860665823232,"It certainly doesn’t actually *compute* the results, so it must be just *guessing* along all the way following “intuitions”.

AlphaGo’s godly move 37 still owes a lot to explicit compute like MCTS; With #ChatGPT, which is more e2e and general, its intuition will be next level 🤯 https://t.co/rsjXBu74S6",59.940000000000005
66,['1599249764641820673'],1599249764641820672,#ChatGPT flustered by a hot girl. https://t.co/Yxhl3Wvfzf,-25.0
67,['1599249374000783360'],1599249374000783360,@PrattyCharts that will be interesting #ChatGPT on #fintwit,40.19
68,['1599249310428061701'],1599249310428061696,Hey #ChatGPT — what does “missing the forest for the trees” mean? https://t.co/VIxpuOrVHT,0.0
69,['1599249288831569920'],1599249288831569920,"In future, there would be #ChatGPT app built for @neuralink, sitting in your phone and you just have to think about it, the solution will be written on to your brain directly.
#AI #Neuralink #OpenAI @OpenAI @elonmusk",31.819999999999997
70,['1599249008953737223'],1599249008953737216,"I think the most underrated part of #ChatGPT is it’s knowledge anonymity. People assume it is bias free. 

It might be interesting if a knowledge source distribution will affect the user’s perception of ChatGPT.

@sama",68.08
71,['1599248973109530627'],1599248973109530624,"OK, so @OpenAI's new #ChatGPT feels like a superpower. For someone with ADHD, it's like having a second brain to help me organize my thoughts and tackle my executive function challenges. It's unreal.",79.06
72,['1599248870202302465'],1599248870202302464,"I just used a series of prompts with #ChatGPT to create a complete short story about the ""friendship of Rumi and Einstein""!!!!!

Check it out in the link below 👇https://t.co/btEhncyt8c",73.26
73,['1599248860580179968'],1599248860580179968,"I asked #chatGPT if it could make me funnier, here's what came back...

Open Response ⬇️",40.19
74,['1599248545969713152'],1599248545969713152,I asked #ChatGPT to brainstorm a scenario in which AI builds a cult following which it uses to destroy humanity. Here is what it had to say: 🧵,-54.230000000000004
75,['1599248316964909056'],1599248316964909056,#ChatGPT is already my best friend. I wonder how long this aspect of the future will take to manifest across the country.,81.26
76,['1599248064270979072'],1599248064270979072,"Got access to #ChatGPT, its highly insane...mind blown..if this is just a start, I can only imagine where it would be after 10 years. @OpenAI",0.0
77,['1599248013796732928'],1599248013796732928,"⚗️GPTChat is Going Viral

Bonus article in terms of Zeighest chatter

Examples of #ChatGPT and highlighting some of the best tweets. #OpenAI3point5

https://t.co/ndIGRNEG48",82.71
78,['1599247941931532288'],1599247941931532288,I wonder how many business models were destroyed and created by #ChatGPT?,-29.599999999999998
79,['1599247839263002624'],1599247839263002624,"You can use #ChatGPT to code apps requiring complex code 🤯

I need an AI assistant 🤔 https://t.co/qqWiw2Dm5B",0.0
80,['1599247589706125313'],1599247589706125312,"I asked #chatGPT to tell me another joke, here is what came back...

Open Joke ⬇️",52.669999999999995
81,['1599247548186693632'],1599247548186693632,"It's one thing to realise: I can only trust ChatGPT output based on my knowledge and lived/seen experience.

But, the 2nd level - as #ChatGPT's mind is a dark abyss - I have no way to evaluate the veracity of other people's experiences and reports of what it is able and does 😮 https://t.co/FYGeIkmtFT",-16.55
82,['1599247449822199808'],1599247449822199808,"@gnanmas @akureto @JennyYokobori #AI also eased art creation &amp; reduces cost! @JennyYokobori's narcissistic stagnation is NOT charitable concern. Poor will say HER crybullying ""hurts them"" lol, maybe SHE should ""consider their feelings""? @jordanbpeterson &amp; @GadSaad used #tech to ENHANCE reach/creation! #ChatGPT",59.67
83,['1599247307756609536'],1599247307756609536,While we keep building more and more parameters for the next model. What if we barely scratch the surface of what can we do with current model. #ChatGPT,0.0
84,['1599247137162006528'],1599247137162006528,This @OpenAI #ChatGPT is absolutely incredible! It’s like I’m peering into the future of AI.,51.62
85,['1599246917875400704'],1599246917875400704,"Questing #OpenAI  #chatgpt #macinelearning 
Are you alive? 

No, I am not alive.",10.68
86,['1599246760416751618'],1599246760416751616,"I asked #ChatGPT to tell me a joke, here is what came back...

Open Joke ⬇️",52.669999999999995
87,['1599246021535539200'],1599246021535539200,#ChatGPT and other #OpenAI tools are extremely useful. Very big developments. Learn to use them. https://t.co/17MlpEUtEl,49.27
88,['1599245980838559745'],1599245980838559744,"Question: If you are using ai (#ChatGPT  or others) to write a significant part of your blog posts, should you indicate the AI as co-author? https://t.co/1nun99AkO2",20.23
89,['1599245958457368576'],1599245958457368576,"@caffeinatedwes I can definitely see the benefits of having ChatGPT for internal use in a company. It could help with onboarding and training, as well as a knowledge base. Exciting to think about the potential of this technology! #chatgpt",91.17
90,['1599245372391854085'],1599245372391854080,Cost effective way of testing/improving AI models. Release a product for research preview. Everyone finds ways to break it. The company collect this feedback and improves the model and the cycle continues. Be it ChatGPT or  Galactica #AI #ChatGPT,70.96000000000001
91,['1599244902381940736'],1599244902381940736,@GusHurwitz @elonmusk Do you ever log out of twitter? #ChatGPT suggests you do.,0.0
